D,H,Tsnow,Tmin,Tmax,Lat,Dec,e2
130,1100,-0.764,5.357,7.64,37.90833,,
130,1200,-0.611,5.958,8.17,37.90833,,
130,1300,-0.727,6.152,8.7,37.90833,,
130,1400,-0.8,6.554,8.43,37.90833,,
130,1500,-0.733,6.218,8.5,37.90833,,
130,1600,-0.626,6.218,8.63,37.90833,,
130,1700,-0.744,5.413,7.36,37.90833,,
130,1800,-1.941,4.824,6.086,37.90833,,
130,1900,-3.293,3.891,5.025,37.90833,,
130,2000,-4.48,3.362,4.026,37.90833,,
130,2100,-4.291,3.094,3.834,37.90833,,
130,2200,-3.027,3.095,3.837,37.90833,,
130,2300,-2.245,0.414,3.297,37.90833,,
130,2400,-1.916,-1.732,0.481,37.90833,,
131,100,-2.008,-1.795,-1.189,37.90833,,
131,200,-2.521,-2.325,-1.256,37.90833,,
131,300,-3.052,-2.727,-1.719,37.90833,,
131,400,-3.335,-3.396,-2.592,37.90833,,
131,500,-4.403,-4.265,-3.125,37.90833,,
131,600,-4.911,-4.601,-3.926,37.90833,,
131,700,-4.604,-4.061,-1.981,37.90833,,
131,800,-2.249,-2.926,1.038,37.90833,,
131,900,-3.486,-3.135,0.02,37.90833,,
131,1000,-2.169,-1.39,1.357,37.90833,,
131,1100,-1.443,-1.333,1.826,37.90833,,
131,1200,-2.431,-2.477,0.074,37.90833,,
131,1300,-1.45,-1.604,2.026,37.90833,,
131,1400,-1.405,-0.327,3.699,37.90833,,
131,1500,-1.452,0.879,4.034,37.90833,,
131,1600,-1.768,1.41,4.234,37.90833,,
131,1700,-2.688,1.544,3.289,37.90833,,
131,1800,-4.939,-1.537,2.888,37.90833,,
131,1900,-7.33,-3.271,-1.401,37.90833,,
131,2000,-9.3,-5.073,-3.136,37.90833,,
131,2100,-10.25,-5.336,-3.987,37.90833,,
131,2200,-11.75,-5.664,-3.851,37.90833,,
131,2300,-13.08,-5.799,-3.98,37.90833,,
131,2400,-14.06,-6.331,-3.441,37.90833,,
132,100,-15.35,-6.398,-3.441,37.90833,,
132,200,-15.05,-5.659,-2.836,37.90833,,
132,300,-15.66,-5.39,-3.575,37.90833,,
132,400,-16.9,-5.86,-4.717,37.90833,,
132,500,-17.34,-5.654,-4.582,37.90833,,
132,600,-16.69,-5.451,-2.158,37.90833,,
132,700,-13,-2.292,6.031,37.90833,,
132,800,-6.726,4.277,8.08,37.90833,,
132,900,-1.777,6.641,9.79,37.90833,,
132,1000,-0.811,7.03,9.39,37.90833,,
132,1100,-0.654,8.03,10.04,37.90833,,
132,1200,-0.644,8.5,10.5,37.90833,,
132,1300,-0.687,8.75,10.9,37.90833,,
132,1400,-0.748,8.95,11.7,37.90833,,
132,1500,-0.686,9.49,11.1,37.90833,,
132,1600,-0.816,9.29,10.63,37.90833,,
132,1700,-1.173,8.22,9.9,37.90833,,
132,1800,-2.056,6.622,8.49,37.90833,,
132,1900,-2.739,6.367,6.971,37.90833,,
132,2000,-3.119,6.1,6.905,37.90833,,
132,2100,-3.538,6.04,6.64,37.90833,,
132,2200,-3.828,5.973,6.376,37.90833,,
132,2300,-4.149,5.638,6.309,37.90833,,
132,2400,-4.332,5.168,5.973,37.90833,,
133,100,-4.829,4.235,5.37,37.90833,,
133,200,-4.994,3.967,4.638,37.90833,,
133,300,-5.474,3.497,4.303,37.90833,,
133,400,-6.162,2.627,3.699,37.90833,,
133,500,-6.823,1.96,2.832,37.90833,,
133,600,-6.947,1.424,3.04,37.90833,,
133,700,-4.686,2.772,4.916,37.90833,,
133,800,-1.758,3.364,5.84,37.90833,,
133,900,-0.804,4.756,6.168,37.90833,,
133,1000,-0.814,4.684,5.756,37.90833,,
133,1100,-0.582,5.217,7.22,37.90833,,
133,1200,-0.559,5.279,8.97,37.90833,,
133,1300,-0.528,6.42,9.24,37.90833,,
133,1400,-0.599,7.56,9.64,37.90833,,
133,1500,-0.723,7.09,8.76,37.90833,,
133,1600,-0.79,6.42,8.63,37.90833,,
133,1700,-0.848,5.553,7.16,37.90833,,
133,1800,-1.452,-2.222,5.823,37.90833,,
133,1900,-1.262,-2.943,-2.155,37.90833,,
133,2000,-1.919,-3.271,-2.6,37.90833,,
133,2100,-2.049,-3.331,-2.793,37.90833,,
133,2200,-2.299,-3.661,-2.925,37.90833,,
133,2300,-2.834,-4.668,-3.459,37.90833,,
133,2400,-4.141,-5.805,-4.534,37.90833,,
134,100,-5.029,-5.939,-5.534,37.90833,,
134,200,-5.111,-5.669,-5.127,37.90833,,
134,300,-3.513,-5.329,-2.242,37.90833,,
134,400,-2.831,-2.718,-2.243,37.90833,,
134,500,-2.966,-2.72,-2.385,37.90833,,
134,600,-2.846,-2.653,-2.184,37.90833,,
134,700,-2.786,-2.385,-1.783,37.90833,,
134,800,-2.61,-2.121,-1.048,37.90833,,
134,900,-1.996,-1.522,-0.04,37.90833,,
134,1000,-1.659,-1.188,0.356,37.90833,,
134,1100,-1.23,-0.585,1.894,37.90833,,
134,1200,-1.699,-1.464,1.96,37.90833,,
134,1300,-2.326,-2.001,0.215,37.90833,,
134,1400,-1.201,-0.591,4.31,37.90833,,
134,1500,-0.559,1.282,3.97,37.90833,,
134,1600,-1.112,1.349,5.243,37.90833,,
134,1700,-1.115,-1.34,2.418,37.90833,,
134,1800,-1.975,-2.88,-0.33,37.90833,,
134,1900,-2.629,-2.939,-2.069,37.90833,,
134,2000,-7.99,-4.138,-2.8,37.90833,,
134,2100,-11.87,-5.676,-3.936,37.90833,,
134,2200,-9.75,-5.335,-3.722,37.90833,,
134,2300,-10.19,-5.133,-3.588,37.90833,,
134,2400,-11.98,-6.002,-5.066,37.90833,,
135,100,-13.1,-6.269,-5.53,37.90833,,
135,200,-13.32,-6.404,-4.184,37.90833,,
135,300,-13.79,-6.672,-3.917,37.90833,,
135,400,-13.93,-6.403,-4.382,37.90833,,
135,500,-14.48,-6.6,-5.457,37.90833,,
135,600,-12.96,-5.927,-2.098,37.90833,,
135,700,-9.88,-2.165,2.597,37.90833,,
135,800,-5.015,0.302,2.447,37.90833,,
135,900,-1.611,0.555,4.303,37.90833,,
135,1000,-0.658,1.009,2.884,37.90833,,
135,1100,-0.155,1.204,5.229,37.90833,,
135,1200,-0.169,2.07,6.435,37.90833,,
135,1300,-0.203,1.668,3.545,37.90833,,
135,1400,-0.152,1.939,3.684,37.90833,,
135,1500,-0.245,2.476,4.556,37.90833,,
135,1600,-0.521,1.943,3.214,37.90833,,
135,1700,-0.616,1.876,3.288,37.90833,,
135,1800,-0.694,-1.067,3.16,37.90833,,
135,1900,-1.19,-1.731,-0.866,37.90833,,
135,2000,-1.653,-2.196,-1.597,37.90833,,
135,2100,-1.709,-2.062,-1.653,37.90833,,
135,2200,-1.633,-1.854,-1.585,37.90833,,
135,2300,-1.894,-1.921,-1.585,37.90833,,
135,2400,-2.235,-1.988,-1.652,37.90833,,
136,100,-1.926,-2.122,-1.786,37.90833,,
136,200,-2.376,-2.727,-1.988,37.90833,,
136,300,-2.487,-2.66,-2.388,37.90833,,
136,400,-2.542,-2.658,-2.319,37.90833,,
136,500,-2.414,-2.654,-2.251,37.90833,,
136,600,-2.378,-2.653,-2.25,37.90833,,
136,700,-2.149,-2.453,-1.782,37.90833,,
136,800,-1.554,-2.121,-0.242,37.90833,,
136,900,-0.967,-1.322,-0.04,37.90833,,
136,1000,-0.654,-1.193,1.424,37.90833,,
136,1100,-1.78,-2.672,1.96,37.90833,,
136,1200,0.014,1.548,5.183,37.90833,,
136,1300,-0.087,1.68,5.834,37.90833,,
136,1400,-0.19,0.866,5.831,37.90833,,
136,1500,-0.241,-0.074,3.147,37.90833,,
136,1600,-0.598,-0.667,0.335,37.90833,,
136,1700,-1.058,-0.593,1.08,37.90833,,
136,1800,-1.616,-1.33,-0.392,37.90833,,
136,1900,-1.993,-1.661,-0.925,37.90833,,
136,2000,-3.129,-1.793,-1.456,37.90833,,
136,2100,-4.243,-1.921,-1.25,37.90833,,
136,2200,-7.2,-2.257,-1.65,37.90833,,
136,2300,-7.52,-3.124,-1.514,37.90833,,
136,2400,-9.25,-3.929,-2.989,37.90833,,
137,100,-10.35,-4.125,-3.186,37.90833,,
137,200,-4.333,-4.125,-2.445,37.90833,,
137,300,-10.54,-5.469,-2.58,37.90833,,
137,400,-14.88,-6.203,-5.2,37.90833,,
137,500,-15.32,-6.533,-5.933,37.90833,,
137,600,-14.22,-6.532,-0.349,37.90833,,
137,700,-8.31,-0.484,3.534,37.90833,,
137,800,-4.028,-0.234,2.17,37.90833,,
137,900,-1.618,0.826,2.432,37.90833,,
137,1000,-0.78,1.889,3.834,37.90833,,
137,1100,-0.432,3.426,6.384,37.90833,,
137,1200,-0.342,4.959,8.31,37.90833,,
137,1300,-0.385,4.609,7.09,37.90833,,
137,1400,-0.389,4.944,7.09,37.90833,,
137,1500,-0.344,5.346,7.9,37.90833,,
137,1600,-0.414,5.615,7.56,37.90833,,
137,1700,-0.488,5.615,6.956,37.90833,,
137,1800,-1.111,3.682,6.218,37.90833,,
137,1900,-1.901,2.554,3.683,37.90833,,
137,2000,-2.561,0.95,2.756,37.90833,,
137,2100,-3.779,-0.249,1.623,37.90833,,
137,2200,-4.543,-0.515,0.423,37.90833,,
137,2300,-4.365,-0.041,1.303,37.90833,,
137,2400,-6.123,-0.981,0.43,37.90833,,
138,100,-7.18,-1.245,-0.441,37.90833,19.333,1.02728
138,200,-7.98,-1.579,-0.638,37.90833,19.333,1.02728
138,300,-8.41,-1.442,-0.504,37.90833,19.333,1.02728
138,400,-8.72,-1.64,-1.035,37.90833,19.333,1.02728
138,500,-9.33,-2.11,-1.236,37.90833,19.333,1.02728
138,600,-9.14,-1.774,4.945,37.90833,19.333,1.02728
138,700,-5.082,4.468,6.285,37.90833,19.333,1.02728
138,800,-0.981,5.39,7.38,37.90833,19.333,1.02728
138,900,-0.616,6.3,7.57,37.90833,19.333,1.02728
138,1000,-0.578,7.29,9.17,37.90833,19.333,1.02728
138,1100,-0.563,8.03,10.1,37.90833,19.333,1.02728
138,1200,-0.508,8.69,10.97,37.90833,19.333,1.02728
138,1300,-0.558,8.82,11.97,37.90833,19.333,1.02728
138,1400,-0.56,8.42,12.17,37.90833,19.333,1.02728
138,1500,-0.536,8.42,10.43,37.90833,19.333,1.02728
138,1600,-0.47,8.76,11.04,37.90833,19.333,1.02728
138,1700,-0.484,8.96,11.11,37.90833,19.333,1.02728
138,1800,-0.555,8.63,10.44,37.90833,19.333,1.02728
138,1900,-0.548,6.621,8.97,37.90833,19.333,1.02728
138,2000,-1.049,5.092,6.761,37.90833,19.333,1.02728
138,2100,-2.069,3.222,6.032,37.90833,19.333,1.02728
138,2200,-3.113,2.154,3.224,37.90833,19.333,1.02728
138,2300,-4.072,1.624,2.369,37.90833,19.333,1.02728
138,2400,-5.005,1.162,2.102,37.90833,19.333,1.02728
139,100,-5.837,1.033,2.038,37.90833,,
139,200,-6.864,0.564,1.572,37.90833,,
139,300,-7.7,0.094,0.833,37.90833,,
139,400,-7.55,0.3,1.71,37.90833,,
139,500,-8.2,-0.103,0.836,37.90833,,
139,600,-7.78,-0.17,5.743,37.90833,,
139,700,-2.576,5.539,15.46,37.90833,,
139,800,-0.805,10.05,14.11,37.90833,,
139,900,-0.766,10.57,12.25,37.90833,,
139,1000,-0.757,10.29,13.24,37.90833,,
139,1100,-0.704,11.03,13.17,37.90833,,
139,1200,-0.718,11.89,14.17,37.90833,,
139,1300,-0.801,11.35,13.7,37.90833,,
139,1400,-0.792,11.69,13.23,37.90833,,
139,1500,-0.724,11.23,12.77,37.90833,,
139,1600,-0.738,10.83,13.11,37.90833,,
139,1700,-0.808,10.43,12.57,37.90833,,
139,1800,-0.896,8.29,11.1,37.90833,,
139,1900,-1.278,6.62,9.1,37.90833,,
139,2000,-2.012,4.824,8.51,37.90833,,
139,2100,-2.739,4.562,6.034,37.90833,,
139,2200,-3.647,4.101,5.24,37.90833,,
139,2300,-4.151,3.833,6.389,37.90833,,
139,2400,-4.329,4.442,6.995,37.90833,,
140,100,-4.527,4.773,7.05,37.90833,,
140,200,-4.364,6.249,7.93,37.90833,,
140,300,-4.62,4.168,8.06,37.90833,,
140,400,-4.888,5.444,7.12,37.90833,,
140,500,-4.868,5.175,7.73,37.90833,,
140,600,-4.125,5.847,9.74,37.90833,,
140,700,-1.026,9,11.74,37.90833,,
140,800,-0.782,11.06,12.53,37.90833,,
140,900,-0.783,11.57,14.05,37.90833,,
140,1000,0.76,12.56,16.39,37.90833,,
140,1100,-0.722,12.09,13.83,37.90833,,
140,1200,-0.722,12.82,14.97,37.90833,,
140,1300,-0.831,13.23,16.11,37.90833,,
140,1400,-0.835,13.76,16.18,37.90833,,
140,1500,-0.907,14.16,16.51,37.90833,,
140,1600,-0.946,14.57,16.31,37.90833,,
140,1700,-0.946,13.56,16.04,37.90833,,
140,1800,-0.97,8.55,14.7,37.90833,,
140,1900,-0.698,7.35,9.02,37.90833,,
140,2000,-0.967,6.098,8.97,37.90833,,
140,2100,-1.621,5.634,7.31,37.90833,,
140,2200,-2.088,5.572,7.85,37.90833,,
140,2300,-2.883,5.108,6.581,37.90833,,
140,2400,-3.497,4.168,6.518,37.90833,,
141,100,-3.88,3.905,4.638,37.90833,,
141,200,-4.239,3.37,4.444,37.90833,,
141,300,-4.72,3.169,4.377,37.90833,,
141,400,-5.296,3.038,3.707,37.90833,,
141,500,-5.722,2.84,3.579,37.90833,,
141,600,-5.306,2.84,8.08,37.90833,,
141,700,-1.177,8.01,11.89,37.90833,,
141,800,-0.707,11.47,13.79,37.90833,,
141,900,-0.833,12.92,16.66,37.90833,,
141,1000,-0.949,13.56,15.18,37.90833,,
141,1100,-0.956,14.5,17.72,37.90833,,
141,1200,-1.083,15.36,17.64,37.90833,,
141,1300,-1.208,15.29,18.1,37.90833,,
141,1400,-1.155,15.5,17.38,37.90833,,
141,1500,-1.129,15.1,18.31,37.90833,,
141,1600,-1.075,13.96,17.65,37.90833,,
141,1700,-0.742,9.74,14.03,37.90833,,
141,1800,-0.663,7.55,11.42,37.90833,,
141,1900,-0.558,6.087,7.95,37.90833,,
141,2000,-0.811,5.226,6.355,37.90833,,
141,2100,-0.858,5.026,7.45,37.90833,,
141,2200,-0.788,5.236,7.99,37.90833,,
141,2300,-0.809,5.571,8.39,37.90833,,
141,2400,-1.089,4.161,7.79,37.90833,,
142,100,-1.366,4.295,9.67,37.90833,,
142,200,-1.041,8.6,9.53,37.90833,,
142,300,-0.475,7.24,9.25,37.90833,,
142,400,-1.073,5.63,8.05,37.90833,,
142,500,-2.581,5.233,6.972,37.90833,,
142,600,-2.511,5.637,8.12,37.90833,,
142,700,-0.739,7.52,9.39,37.90833,,
142,800,-0.657,7.49,9.51,37.90833,,
142,900,-0.465,7.49,9.64,37.90833,,
142,1000,-0.488,8.09,9.97,37.90833,,
142,1100,-0.413,7.89,9.9,37.90833,,
142,1200,-0.433,6.479,9.7,37.90833,,
142,1300,-0.347,6.755,8.63,37.90833,,
142,1400,-0.37,5.145,8.23,37.90833,,
142,1500,-0.266,4.955,6.293,37.90833,,
142,1600,-0.384,1,6.635,37.90833,,
142,1700,-0.254,0.196,1.683,37.90833,,
142,1800,-0.676,0.409,1.348,37.90833,,
142,1900,-1.389,-0.052,1.087,37.90833,,
142,2000,-2.054,-0.114,0.221,37.90833,,
142,2100,-3.356,-1.256,0.087,37.90833,,
142,2200,-2.492,-2.19,-0.647,37.90833,,
142,2300,-4.672,-2.592,-1.719,37.90833,,
142,2400,-4.528,-2.659,-2.049,37.90833,,
143,100,-3.899,-2.653,-2.049,37.90833,,
143,200,-3.199,-2.788,-2.317,37.90833,,
143,300,-5.147,-3.056,-2.653,37.90833,,
143,400,-8.14,-3.66,-2.922,37.90833,,
143,500,-8.03,-4.26,-3.12,37.90833,,
143,600,-8.15,-3.923,-2.983,37.90833,,
143,700,-3.698,-3.05,0.844,37.90833,,
143,800,-3.458,-1.857,1.375,37.90833,,
143,900,-3.635,-1.994,0.423,37.90833,,
143,1000,-1.958,-0.786,2.37,37.90833,,
143,1100,-1.143,-0.864,4.178,37.90833,,
143,1200,-1.622,-2.544,3.098,37.90833,,
143,1300,-0.988,-0.458,2.961,37.90833,,
143,1400,-1.427,-1.806,3.162,37.90833,,
143,1500,-1.025,-0.665,3.296,37.90833,,
143,1600,-1.438,-0.934,2.222,37.90833,,
143,1700,-2.144,-2.208,1.685,37.90833,,
143,1800,-2.664,-2.001,-0.66,37.90833,,
143,1900,-4.032,-3.202,-1.392,37.90833,,
143,2000,-3.354,-3.8,-2.863,37.90833,,
143,2100,-5.183,-4.064,-3.394,37.90833,,
143,2200,-6.98,-4.461,-3.723,37.90833,,
143,2300,-7.84,-4.998,-3.45,37.90833,,
143,2400,-3.889,-4.123,-3.316,37.90833,,
144,100,-3.97,-4.192,-3.789,37.90833,,
144,200,-4.317,-4.125,-3.789,37.90833,,
144,300,-4.884,-4.259,-3.856,37.90833,,
144,400,-5.692,-5.133,-3.991,37.90833,,
144,500,-7.33,-5.805,-4.998,37.90833,,
144,600,-6.895,-5.736,-4.926,37.90833,,
144,700,-6.459,-5.53,-3.047,37.90833,,
144,800,-5.587,-3.72,-2.247,37.90833,,
144,900,-3.514,-2.988,-1.578,37.90833,,
144,1000,-3.087,-2.531,-1.115,37.90833,,
144,1100,-3.57,-2.934,-0.584,37.90833,,
144,1200,-3.536,-3.136,0.222,37.90833,,
144,1300,-3.783,-3.472,-0.248,37.90833,,
144,1400,-3.16,-2.464,1.027,37.90833,,
144,1500,-1.027,-1.256,3.17,37.90833,,
144,1600,-1.798,-2.609,2.968,37.90833,,
144,1700,-3.604,-3.209,-1.733,37.90833,,
144,1800,-4.448,-4.613,-2.937,37.90833,,
144,1900,-6.891,-4.806,-3.87,37.90833,,
144,2000,-8.79,-5.137,-4.669,37.90833,,
144,2100,-8.56,-5.469,-4.931,37.90833,,
144,2200,-7.02,-5.536,-4.792,37.90833,,
144,2300,-6.589,-4.995,-4.657,37.90833,,
144,2400,-7.77,-5.062,-4.724,37.90833,,
145,100,-6.334,-5.261,-4.791,37.90833,,
145,200,-6.027,-5.261,-4.925,37.90833,,
145,300,-5.687,-5.396,-4.858,37.90833,,
145,400,-5.69,-5.396,-5.06,37.90833,,
145,500,-7.3,-5.732,-5.06,37.90833,,
145,600,-8.93,-5.933,-2.103,37.90833,,
145,700,-6.522,-3.785,-1.373,37.90833,,
145,800,-4.688,-3.599,-0.448,37.90833,,
145,900,-2.646,-1.932,0.96,37.90833,,
145,1000,-2.864,-2.607,-0.39,37.90833,,
145,1100,-2.775,-2.404,-0.524,37.90833,,
145,1200,-1.835,-0.994,1.759,37.90833,,
145,1300,-1.477,-0.595,2.289,37.90833,,
145,1400,-1.261,0.611,2.49,37.90833,,
145,1500,-0.584,0.537,3.761,37.90833,,
145,1600,-1.159,-0.199,2.013,37.90833,,
145,1700,-1.389,-0.195,2.423,37.90833,,
145,1800,-2.097,-1.269,-0.262,37.90833,,
145,1900,-1.807,-1.528,-0.727,37.90833,,
145,2000,-2.428,-1.659,-1.256,37.90833,,
145,2100,-2.826,-1.725,-1.249,37.90833,,
145,2200,-3.537,-1.585,-1.249,37.90833,,
145,2300,-2.665,-1.383,-0.913,37.90833,,
145,2400,-2.748,-1.249,-0.578,37.90833,,
146,100,-2.492,-0.913,-0.309,37.90833,,
146,200,-2.42,-0.51,0.027,37.90833,,
146,300,-2.468,-0.175,0.159,37.90833,,
146,400,-2.933,-0.314,0.158,37.90833,,
146,500,-3.481,-0.383,0.156,37.90833,,
146,600,-3.408,-0.179,0.897,37.90833,,
146,700,-1.783,0.56,4.116,37.90833,,
146,800,-0.486,2.633,5.182,37.90833,,
146,900,-0.418,3.498,5.444,37.90833,,
146,1000,-0.255,3.962,7.31,37.90833,,
146,1100,-0.242,4.959,8.45,37.90833,,
146,1200,-0.26,6.493,8.77,37.90833,,
146,1300,-0.312,7.16,9.1,37.90833,,
146,1400,-0.339,7.76,9.5,37.90833,,
146,1500,-0.439,7.62,8.89,37.90833,,
146,1600,-0.409,7.43,8.9,37.90833,,
146,1700,-0.413,6.956,8.23,37.90833,,
146,1800,-0.415,6.091,7.69,37.90833,,
146,1900,-0.384,5.495,6.293,37.90833,,
146,2000,-0.414,4.489,5.898,37.90833,,
146,2100,-0.462,4.027,5.435,37.90833,,
146,2200,-0.376,4.235,5.508,37.90833,,
146,2300,-0.409,4.168,5.175,37.90833,,
146,2400,-1.293,2.692,4.571,37.90833,,
147,100,-0.674,3.229,4.101,37.90833,,
147,200,-0.665,1.081,3.363,37.90833,,
147,300,-1.125,1.957,3.034,37.90833,,
147,400,-1.348,2.766,3.236,37.90833,,
147,500,-1.665,2.363,2.967,37.90833,,
147,600,-1.526,2.296,2.632,37.90833,,
147,700,-0.935,2.363,3.704,37.90833,,
147,800,-0.399,3.299,4.974,37.90833,,
147,900,-0.305,3.888,5.844,37.90833,,
147,1000,-0.255,4.154,5.966,37.90833,,
147,1100,-0.243,5.429,8.51,37.90833,,
147,1200,-0.361,5.615,8.17,37.90833,,
147,1300,-0.39,6.353,8.63,37.90833,,
147,1400,-0.44,6.554,8.43,37.90833,,
147,1500,-0.499,5.615,7.9,37.90833,,
147,1600,-0.603,5.55,7.83,37.90833,,
147,1700,-0.53,5.958,7.9,37.90833,,
147,1800,-1.029,5.36,6.293,37.90833,,
147,1900,-2.467,4.093,5.428,37.90833,,
147,2000,-3.283,3.496,4.429,37.90833,,
147,2100,-4.563,0.55,3.765,37.90833,,
147,2200,-5.675,-0.652,0.684,37.90833,,
147,2300,-6.258,-1.048,-0.512,37.90833,,
147,2400,-6.693,-1.176,-0.571,37.90833,,
148,100,-7.18,-1.511,-0.84,37.90833,,
148,200,-7.72,-2.183,-1.243,37.90833,,
148,300,-7.95,-2.177,-0.9,37.90833,,
148,400,-8.4,-2.11,-1.035,37.90833,,
148,500,-8.83,-2.177,-1.102,37.90833,,
148,600,-7.89,-1.639,1.854,37.90833,,
148,700,-3.732,0.774,3.785,37.90833,,
148,800,-0.87,2.775,4.304,37.90833,,
148,900,-0.436,3.764,6.369,37.90833,,
148,1000,-0.433,5.826,7.77,37.90833,,
148,1100,-0.459,6.962,8.7,37.90833,,
148,1200,-0.509,7.69,10.24,37.90833,,
148,1300,-0.598,7.95,10.7,37.90833,,
148,1400,-0.688,8.49,10.1,37.90833,,
148,1500,-0.725,9.43,11.58,37.90833,,
148,1600,-0.802,10.37,11.98,37.90833,,
148,1700,-0.83,9.36,11.37,37.90833,,
148,1800,-1.346,6.821,9.56,37.90833,,
148,1900,-2.088,5.024,7.16,37.90833,,
148,2000,-3.217,2.147,5.494,37.90833,,
148,2100,-4.354,1.147,2.365,37.90833,,
148,2200,-4.598,2.365,5.391,37.90833,,
148,2300,-5.174,3.169,5.049,37.90833,,
148,2400,-4.75,3.37,5.586,37.90833,,
149,100,-4.774,3.437,5.116,37.90833,,
149,200,-4.178,3.37,5.183,37.90833,,
149,300,-4.633,2.492,5.049,37.90833,,
149,400,-3.91,2.561,4.31,37.90833,,
149,500,-5.228,2.565,4.31,37.90833,,
149,600,-4.68,2.632,6.257,37.90833,,
149,700,-1.133,5.989,8.12,37.90833,,
149,800,-0.552,7.18,8.64,37.90833,,
149,900,-0.516,7.02,8.43,37.90833,,
149,1000,-0.434,7.16,9.57,37.90833,,
149,1100,-0.457,8.3,9.71,37.90833,,
149,1200,-0.483,9.17,10.91,37.90833,,
149,1300,-0.544,9.42,11.17,37.90833,,
149,1400,-0.514,9.5,11.11,37.90833,,
149,1500,-0.521,9.56,11.64,37.90833,,
149,1600,-0.577,10.17,13.99,37.90833,,
149,1700,-0.995,11.77,14.19,37.90833,,
149,1800,-1.024,10.43,11.84,37.90833,,
149,1900,-1.283,9.84,10.64,37.90833,,
149,2000,-1.789,8.5,10.31,37.90833,,
149,2100,-2.773,6.361,8.63,37.90833,,
149,2200,-3.576,6.166,7.31,37.90833,,
149,2300,-4.265,5.503,6.978,37.90833,,
149,2400,-4.859,4.637,6.04,37.90833,,
150,100,-5.319,4.504,5.242,37.90833,,
150,200,-5.559,3.9,5.041,37.90833,,
150,300,-6.001,3.296,4.101,37.90833,,
150,400,-6.387,2.43,3.503,37.90833,,
150,500,-6.32,1.827,2.833,37.90833,,
150,600,-6.062,2.164,3.243,37.90833,,
150,700,-2.014,3.176,5.917,37.90833,,
150,800,-0.574,5.311,6.713,37.90833,,
150,900,-0.503,5.295,6.965,37.90833,,
150,1000,-0.484,6.353,7.43,37.90833,,
150,1100,-0.408,6.219,8.7,37.90833,,
150,1200,-0.475,7.69,9.37,37.90833,,
150,1300,-0.541,7.35,9.56,37.90833,,
150,1400,-0.532,7.62,9.5,37.90833,,
150,1500,-0.702,7.76,9.24,37.90833,,
150,1600,-0.679,7.16,9.04,37.90833,,
150,1700,-0.779,6.285,9.1,37.90833,,
150,1800,-0.945,6.024,7.5,37.90833,,
150,1900,-1.946,3.281,6.092,37.90833,,
150,2000,-3.042,1.416,3.552,37.90833,,
150,2100,-4.237,1.026,2.357,37.90833,,
150,2200,-5.179,0.557,2.437,37.90833,,
150,2300,-5.654,1.363,3.046,37.90833,,
150,2400,-6.19,1.497,2.64,37.90833,,
151,100,-6.67,0.694,2.707,37.90833,,
151,200,-7.26,0.094,1.571,37.90833,,
151,300,-7.79,-0.309,1.504,37.90833,,
151,400,-8.2,-0.443,2.781,37.90833,,
151,500,-9.03,-1.579,-0.309,37.90833,,
151,600,-8.1,-1.579,5.207,37.90833,,
151,700,-3.168,4.132,5.807,37.90833,,
151,800,-0.532,4.58,7.32,37.90833,,
151,900,-0.464,6.638,8.71,37.90833,,
151,1000,-0.528,7.43,10.31,37.90833,,
151,1100,-0.575,8.03,9.3,37.90833,,
151,1200,-0.566,8.69,10.64,37.90833,,
151,1300,-0.63,9.76,11.17,37.90833,,
151,1400,-0.729,10.56,12.17,37.90833,,
151,1500,-0.848,11.23,12.44,37.90833,,
151,1600,-0.879,11.63,13.11,37.90833,,
151,1700,-0.934,10.56,12.64,37.90833,,
151,1800,-1.301,5.679,10.83,37.90833,,
151,1900,-1.963,4.085,5.882,37.90833,,
151,2000,-3.024,3.884,5.635,37.90833,,
151,2100,-4.438,1.953,4.906,37.90833,,
151,2200,-5.347,1.429,2.161,37.90833,,
151,2300,-6.014,1.161,1.699,37.90833,,
151,2400,-6.481,0.563,1.904,37.90833,,
152,100,-6.805,0.496,1.236,37.90833,21.967,1.0309
152,200,-7.17,0.564,4.258,37.90833,21.967,1.0309
152,300,-7.68,0.76,4.459,37.90833,21.967,1.0309
152,400,-7.91,0.492,1.303,37.90833,21.967,1.0309
152,500,-7.94,0.363,0.9,37.90833,21.967,1.0309
152,600,-6.843,0.43,6.004,37.90833,21.967,1.0309
152,700,-2.031,5.735,9.96,37.90833,21.967,1.0309
152,800,-0.654,8.59,10.19,37.90833,21.967,1.0309
152,900,-0.66,9.64,11.25,37.90833,21.967,1.0309
152,1000,-0.681,10.7,13.11,37.90833,21.967,1.0309
152,1100,-0.765,11.5,13.31,37.90833,21.967,1.0309
152,1200,-0.772,12.17,13.97,37.90833,21.967,1.0309
152,1300,-0.886,12.96,14.23,37.90833,21.967,1.0309
152,1400,-0.932,13.03,14.31,37.90833,21.967,1.0309
152,1500,-0.999,13.7,14.84,37.90833,21.967,1.0309
152,1600,-1.045,13.84,14.78,37.90833,21.967,1.0309
152,1700,-1.062,12.83,14.24,37.90833,21.967,1.0309
152,1800,-1.086,10.16,12.9,37.90833,21.967,1.0309
152,1900,-1.385,8.63,10.9,37.90833,21.967,1.0309
152,2000,-2.185,5.019,8.77,37.90833,21.967,1.0309
152,2100,-3.037,4.632,5.902,37.90833,21.967,1.0309
152,2200,-3.747,4.435,6.383,37.90833,21.967,1.0309
